"dep";"sexe";"jour";"hosp";"rea";"rad";"dc"
"38";1;"2020-03-22";17;1;8;1
"38";2;"2020-03-22";19;1;6;0
"39";0;"2020-03-22";8;1;2;0
"39";1;"2020-03-22";4;0;2;0
"39";2;"2020-03-22";4;1;0;0
"40";0;"2020-03-22";0;0;0;0
"40";1;"2020-03-22";0;0;0;0
"40";2;"2020-03-22";0;0;0;0
"41";0;"2020-03-22";4;0;0;0
"41";1;"2020-03-22";1;0;0;0
"41";2;"2020-03-22";3;0;0;0
"42";0;"2020-03-22";98;23;16;8
"42";1;"2020-03-22";68;20;9;5
"42";2;"2020-03-22";30;3;7;3
"43";0;"2020-03-22";5;2;7;0
"43";1;"2020-03-22";3;2;2;0
"43";2;"2020-03-22";2;0;5;0
"44";0;"2020-03-22";50;12;14;2
"44";1;"2020-03-22";32;9;8;1
"44";2;"2020-03-22";18;3;6;1
"45";0;"2020-03-22";37;12;7;1
"45";1;"2020-03-22";19;9;3;0
"45";2;"2020-03-22";18;3;4;1
"46";0;"2020-03-22";1;0;5;0
"46";1;"2020-03-22";1;0;3;0
"46";2;"2020-03-22";0;0;2;0
"47";0;"2020-03-22";15;2;1;0
"47";1;"2020-03-22";9;2;1;0
"47";2;"2020-03-22";6;0;0;0
"48";0;"2020-03-22";2;0;1;0
"48";1;"2020-03-22";2;0;0;0
"48";2;"2020-03-22";0;0;1;0
"49";0;"2020-03-22";22;6;40;2
"49";1;"2020-03-22";12;3;24;2
"49";2;"2020-03-22";10;3;16;0
"50";0;"2020-03-22";19;5;3;0
"50";1;"2020-03-22";9;2;1;0
"50";2;"2020-03-22";10;3;2;0
"51";0;"2020-03-22";92;19;27;3
"51";1;"2020-03-22";56;13;11;2
"51";2;"2020-03-22";36;6;16;1
"52";0;"2020-03-22";13;2;5;4
"52";1;"2020-03-22";4;1;1;2
"52";2;"2020-03-22";9;1;4;2
"53";0;"2020-03-22";9;2;3;0
"53";1;"2020-03-22";7;2;1;0
"53";2;"2020-03-22";2;0;2;0
"54";0;"2020-03-22";105;57;12;16
"54";1;"2020-03-22";62;39;5;8
"54";2;"2020-03-22";42;18;6;7
"55";0;"2020-03-22";60;6;7;1
"55";1;"2020-03-22";29;3;3;0
"55";2;"2020-03-22";31;3;4;1
"56";0;"2020-03-22";77;15;29;13
"56";1;"2020-03-22";47;12;12;8
"56";2;"2020-03-22";30;3;17;5
"57";0;"2020-03-22";332;72;51;32
"57";1;"2020-03-22";179;57;26;11
"57";2;"2020-03-22";151;15;24;21
"58";0;"2020-03-22";1;1;0;0
"58";1;"2020-03-22";1;1;0;0
"58";2;"2020-03-22";0;0;0;0
"59";0;"2020-03-22";96;43;20;11
"59";1;"2020-03-22";58;33;12;6
"59";2;"2020-03-22";38;10;8;5
"60";0;"2020-03-22";147;28;47;19
"60";1;"2020-03-22";81;19;25;13
"60";2;"2020-03-22";66;9;22;6
"61";0;"2020-03-22";4;1;3;0
"61";1;"2020-03-22";2;1;1;0
"61";2;"2020-03-22";2;0;2;0
"62";0;"2020-03-22";49;20;30;1
"62";1;"2020-03-22";35;18;18;0
"62";2;"2020-03-22";14;2;12;1
"63";0;"2020-03-22";4;2;11;0
"63";1;"2020-03-22";2;2;7;0
"63";2;"2020-03-22";2;0;4;0
"64";0;"2020-03-22";15;1;2;1
"64";1;"2020-03-22";8;1;0;1
"64";2;"2020-03-22";7;0;2;0
"65";0;"2020-03-22";6;1;1;0
"65";1;"2020-03-22";3;1;1;0
"65";2;"2020-03-22";1;0;0;0
"66";0;"2020-03-22";60;20;4;5
"66";1;"2020-03-22";27;14;2;1
"66";2;"2020-03-22";33;6;2;4
"67";0;"2020-03-22";463;110;51;38
"67";1;"2020-03-22";254;83;23;19
"67";2;"2020-03-22";184;26;28;18
"68";0;"2020-03-22";538;90;221;136
"68";1;"2020-03-22";297;67;118;74
"68";2;"2020-03-22";233;23;102;61
"69";0;"2020-03-22";326;48;80;26
"69";1;"2020-03-22";126;19;18;10
"69";2;"2020-03-22";95;9;29;9
"70";0;"2020-03-22";26;6;5;0
"70";1;"2020-03-22";14;2;1;0
"70";2;"2020-03-22";12;4;4;0
"71";0;"2020-03-22";65;6;36;12
"71";1;"2020-03-22";27;4;14;7
"71";2;"2020-03-22";38;2;22;5
"72";0;"2020-03-22";11;0;6;0
"72";1;"2020-03-22";3;0;2;0
"72";2;"2020-03-22";8;0;4;0
"73";0;"2020-03-22";22;2;8;0
"73";1;"2020-03-22";10;2;3;0
"73";2;"2020-03-22";12;0;5;0
"74";0;"2020-03-22";64;11;58;7
"74";1;"2020-03-22";28;6;35;3
"74";2;"2020-03-22";17;0;20;4
"75";0;"2020-03-22";728;195;145;40
"75";1;"2020-03-22";447;142;78;30
"75";2;"2020-03-22";274;53;65;10
"76";0;"2020-03-22";72;11;6;7
"76";1;"2020-03-22";44;8;4;6
"76";2;"2020-03-22";27;3;2;1
"77";0;"2020-03-22";127;41;23;3
"77";1;"2020-03-22";88;32;11;2
"77";2;"2020-03-22";39;9;12;1
"78";0;"2020-03-22";206;43;34;14
"78";1;"2020-03-22";115;29;17;7
"78";2;"2020-03-22";88;14;17;6
"79";0;"2020-03-22";8;1;11;1
"79";1;"2020-03-22";4;1;6;0
"79";2;"2020-03-22";4;0;5;1
"80";0;"2020-03-22";124;39;21;8
"80";1;"2020-03-22";69;24;10;3
"80";2;"2020-03-22";52;15;11;5
"81";0;"2020-03-22";10;2;4;1
"81";1;"2020-03-22";2;0;3;1
"81";2;"2020-03-22";8;2;1;0
"82";0;"2020-03-22";3;1;0;1
"82";1;"2020-03-22";2;1;0;1
"82";2;"2020-03-22";1;0;0;0
"83";0;"2020-03-22";56;22;106;2
"83";1;"2020-03-22";36;16;48;1
"83";2;"2020-03-22";20;6;58;1
"84";0;"2020-03-22";22;5;11;1
"84";1;"2020-03-22";9;2;7;0
"84";2;"2020-03-22";13;3;4;1
"85";0;"2020-03-22";7;5;8;0
"85";1;"2020-03-22";6;4;3;0
"85";2;"2020-03-22";1;1;5;0
"86";0;"2020-03-22";13;1;1;1
"86";1;"2020-03-22";3;0;0;0
"86";2;"2020-03-22";10;1;1;1
"87";0;"2020-03-22";13;2;2;1
"87";1;"2020-03-22";8;1;0;0
"87";2;"2020-03-22";5;1;2;1
"88";0;"2020-03-22";62;9;16;22
"88";1;"2020-03-22";31;6;7;13
"88";2;"2020-03-22";29;1;9;8
"89";0;"2020-03-22";13;3;1;2
"89";1;"2020-03-22";8;2;1;1
"89";2;"2020-03-22";5;1;0;1
"90";0;"2020-03-22";68;14;28;14
"90";1;"2020-03-22";39;11;16;4
"90";2;"2020-03-22";29;3;12;10
"91";0;"2020-03-22";196;47;12;4
"91";1;"2020-03-22";119;31;7;3
"91";2;"2020-03-22";76;16;5;1
"92";0;"2020-03-22";378;95;87;21
"92";1;"2020-03-22";223;73;40;16
"92";2;"2020-03-22";151;22;46;5
"93";0;"2020-03-22";263;75;41;23
"93";1;"2020-03-22";154;42;21;12
"93";2;"2020-03-22";105;29;20;10
"94";0;"2020-03-22";306;78;90;17
"94";1;"2020-03-22";172;52;47;11
"94";2;"2020-03-22";129;25;43;6
"95";0;"2020-03-22";281;66;81;18
"95";1;"2020-03-22";172;50;47;12
"95";2;"2020-03-22";108;16;34;6
"971";0;"2020-03-22";6;6;0;0
"971";1;"2020-03-22";5;5;0;0
"971";2;"2020-03-22";1;1;0;0
"972";0;"2020-03-22";19;5;0;1
"972";1;"2020-03-22";10;3;0;0
"972";2;"2020-03-22";9;2;0;1
"973";0;"2020-03-22";0;0;0;0
"973";1;"2020-03-22";0;0;0;0
"973";2;"2020-03-22";0;0;0;0
"974";0;"2020-03-22";2;2;0;0
"974";1;"2020-03-22";2;2;0;0
"974";2;"2020-03-22";0;0;0;0
"976";0;"2020-03-22";0;0;0;0
"976";1;"2020-03-22";0;0;0;0
"976";2;"2020-03-22";0;0;0;0
"01";0;"2020-03-23";17;3;7;0
"01";1;"2020-03-23";12;3;5;0
"01";2;"2020-03-23";5;0;2;0
"02";0;"2020-03-23";91;23;62;30
"02";1;"2020-03-23";48;12;26;21
"02";2;"2020-03-23";42;11;36;9
"03";0;"2020-03-23";9;0;16;1
"03";1;"2020-03-23";2;0;6;0
"03";2;"2020-03-23";7;0;10;1
"04";0;"2020-03-23";4;1;3;0
"04";1;"2020-03-23";3;1;1;0
"04";2;"2020-03-23";1;0;2;0
"05";0;"2020-03-23";19;3;13;0
"05";1;"2020-03-23";5;1;9;0
"05";2;"2020-03-23";14;2;4;0
"06";0;"2020-03-23";66;13;63;8
"06";1;"2020-03-23";40;12;26;3
"06";2;"2020-03-23";24;0;36;5
"07";0;"2020-03-23";29;3;3;2
"07";1;"2020-03-23";12;2;0;2
"07";2;"2020-03-23";11;0;3;0
"08";0;"2020-03-23";6;3;1;0
"08";1;"2020-03-23";3;0;1;0
"08";2;"2020-03-23";3;3;0;0
"09";0;"2020-03-23";3;3;3;0
"09";1;"2020-03-23";2;2;2;0
"09";2;"2020-03-23";1;1;1;0
"10";0;"2020-03-23";33;4;0;2
"10";1;"2020-03-23";23;3;0;2
"10";2;"2020-03-23";10;1;0;0
"11";0;"2020-03-23";36;13;13;10
"11";1;"2020-03-23";29;11;3;7
"11";2;"2020-03-23";7;2;10;3
"12";0;"2020-03-23";14;2;4;1
"12";1;"2020-03-23";5;1;2;1
"12";2;"2020-03-23";9;1;2;0
"13";0;"2020-03-23";311;64;168;4
"13";1;"2020-03-23";141;42;93;2
"13";2;"2020-03-23";143;22;73;2
"14";0;"2020-03-23";26;6;5;1
"14";1;"2020-03-23";15;5;3;1
"14";2;"2020-03-23";11;1;2;0
"15";0;"2020-03-23";5;2;0;0
"15";1;"2020-03-23";3;1;0;0
"15";2;"2020-03-23";2;1;0;0
"16";0;"2020-03-23";6;4;2;1
"16";1;"2020-03-23";3;2;1;1
"16";2;"2020-03-23";2;1;1;0
"17";0;"2020-03-23";13;6;6;0
"17";1;"2020-03-23";9;6;5;0
"17";2;"2020-03-23";4;0;1;0
"18";0;"2020-03-23";0;0;0;0
"18";1;"2020-03-23";0;0;0;0
"18";2;"2020-03-23";0;0;0;0
"19";0;"2020-03-23";6;1;0;2
"19";1;"2020-03-23";3;0;0;2
"19";2;"2020-03-23";0;0;0;0
"21";0;"2020-03-23";113;34;84;13
"21";1;"2020-03-23";56;24;29;7
"21";2;"2020-03-23";57;10;53;6
"22";0;"2020-03-23";9;1;3;1
"22";1;"2020-03-23";2;0;1;1
"22";2;"2020-03-23";6;0;2;0
"23";0;"2020-03-23";2;0;0;0
"23";1;"2020-03-23";2;0;0;0
"23";2;"2020-03-23";0;0;0;0
"24";0;"2020-03-23";20;3;11;0
"24";1;"2020-03-23";7;3;5;0
"24";2;"2020-03-23";13;0;6;0
"25";0;"2020-03-23";65;22;25;10
"25";1;"2020-03-23";39;18;11;7
"25";2;"2020-03-23";26;4;14;3
"26";0;"2020-03-23";58;16;5;7
"26";1;"2020-03-23";35;12;2;3
"26";2;"2020-03-23";23;4;3;4
"27";0;"2020-03-23";15;4;0;0
"27";1;"2020-03-23";8;1;0;0
"27";2;"2020-03-23";7;3;0;0
"28";0;"2020-03-23";34;10;2;2
"28";1;"2020-03-23";17;5;0;2
"28";2;"2020-03-23";14;4;2;0
"29";0;"2020-03-23";22;1;9;4
"29";1;"2020-03-23";11;1;3;3
"29";2;"2020-03-23";9;0;6;1
"2A";0;"2020-03-23";59;9;14;7
"2A";1;"2020-03-23";30;5;7;3
"2A";2;"2020-03-23";29;4;7;4
"2B";0;"2020-03-23";6;0;31;0
"2B";1;"2020-03-23";3;0;15;0
"2B";2;"2020-03-23";3;0;16;0
"30";0;"2020-03-23";15;5;11;2
"30";1;"2020-03-23";10;4;6;2
"30";2;"2020-03-23";5;1;5;0
"31";0;"2020-03-23";71;19;26;2
"31";1;"2020-03-23";53;16;11;1
"31";2;"2020-03-23";18;3;15;1
"32";0;"2020-03-23";5;3;0;0
"32";1;"2020-03-23";4;3;0;0
"32";2;"2020-03-23";1;0;0;0
"33";0;"2020-03-23";68;24;19;3
"33";1;"2020-03-23";46;17;9;1
"33";2;"2020-03-23";22;7;10;2
"34";0;"2020-03-23";82;29;42;9
"34";1;"2020-03-23";42;17;23;2
"34";2;"2020-03-23";39;12;19;7
"35";0;"2020-03-23";34;14;20;1
"35";1;"2020-03-23";24;12;10;1
"35";2;"2020-03-23";10;2;10;0
"36";0;"2020-03-23";16;5;0;2
"36";1;"2020-03-23";7;3;0;1
"36";2;"2020-03-23";9;2;0;1
"37";0;"2020-03-23";18;6;1;2
"37";1;"2020-03-23";11;5;0;2
"37";2;"2020-03-23";7;1;1;0
"38";0;"2020-03-23";51;7;19;3
"38";1;"2020-03-23";27;5;12;2
"38";2;"2020-03-23";24;2;7;1
"39";0;"2020-03-23";10;1;2;0
"39";1;"2020-03-23";4;0;2;0
"39";2;"2020-03-23";6;1;0;0
"40";0;"2020-03-23";4;0;0;0
"40";1;"2020-03-23";2;0;0;0
"40";2;"2020-03-23";2;0;0;0
"41";0;"2020-03-23";6;1;1;0
"41";1;"2020-03-23";3;1;1;0
"41";2;"2020-03-23";3;0;0;0
"42";0;"2020-03-23";123;25;20;10
"42";1;"2020-03-23";86;21;12;6
"42";2;"2020-03-23";37;4;8;4
"43";0;"2020-03-23";7;3;7;0
"43";1;"2020-03-23";4;3;2;0
"43";2;"2020-03-23";3;0;5;0
"44";0;"2020-03-23";57;15;14;3
"44";1;"2020-03-23";33;9;8;2
"44";2;"2020-03-23";24;6;6;1
"45";0;"2020-03-23";43;16;11;2
"45";1;"2020-03-23";21;13;6;1
"45";2;"2020-03-23";22;3;5;1
"46";0;"2020-03-23";2;0;4;0
"46";1;"2020-03-23";2;0;2;0
"46";2;"2020-03-23";0;0;2;0
"47";0;"2020-03-23";18;4;1;1
"47";1;"2020-03-23";10;2;1;0
"47";2;"2020-03-23";8;2;0;1
"48";0;"2020-03-23";4;0;1;0
"48";1;"2020-03-23";4;0;0;0
"48";2;"2020-03-23";0;0;1;0
"49";0;"2020-03-23";46;10;43;4
"49";1;"2020-03-23";22;4;24;4
"49";2;"2020-03-23";24;6;19;0
"50";0;"2020-03-23";20;7;4;0
"50";1;"2020-03-23";9;4;2;0
"50";2;"2020-03-23";11;3;2;0
"51";0;"2020-03-23";117;28;39;8
"51";1;"2020-03-23";72;22;16;6
"51";2;"2020-03-23";45;6;23;2
"52";0;"2020-03-23";13;3;6;4
"52";1;"2020-03-23";5;2;1;2
"52";2;"2020-03-23";8;1;5;2
"53";0;"2020-03-23";14;2;3;1
"53";1;"2020-03-23";10;2;1;1
"53";2;"2020-03-23";4;0;2;0
"54";0;"2020-03-23";121;55;16;19
"54";1;"2020-03-23";69;35;7;11
"54";2;"2020-03-23";51;20;8;8
"55";0;"2020-03-23";86;7;16;2
"55";1;"2020-03-23";39;3;6;1
"55";2;"2020-03-23";46;4;10;1
"56";0;"2020-03-23";67;14;36;17
"56";1;"2020-03-23";42;11;16;10
"56";2;"2020-03-23";25;3;20;7
"57";0;"2020-03-23";391;83;58;53
"57";1;"2020-03-23";202;61;29;25
"57";2;"2020-03-23";184;22;28;28
"58";0;"2020-03-23";3;2;0;0
"58";1;"2020-03-23";2;2;0;0
"58";2;"2020-03-23";1;0;0;0
"59";0;"2020-03-23";145;68;30;15
"59";1;"2020-03-23";90;51;19;8
"59";2;"2020-03-23";55;17;11;7
"60";0;"2020-03-23";174;31;54;29
"60";1;"2020-03-23";93;20;29;20
"60";2;"2020-03-23";80;11;25;9
"61";0;"2020-03-23";6;2;7;0
"61";1;"2020-03-23";4;2;3;0
"61";2;"2020-03-23";2;0;4;0
"62";0;"2020-03-23";65;28;33;3
"62";1;"2020-03-23";44;23;19;1
"62";2;"2020-03-23";21;5;14;2
"63";0;"2020-03-23";7;3;11;0
"63";1;"2020-03-23";4;2;7;0
"63";2;"2020-03-23";3;1;4;0
"64";0;"2020-03-23";19;1;5;1
"64";1;"2020-03-23";9;1;2;1
"64";2;"2020-03-23";10;0;3;0
"65";0;"2020-03-23";7;1;2;0
"65";1;"2020-03-23";5;1;1;0
"65";2;"2020-03-23";2;0;1;0
"66";0;"2020-03-23";83;22;6;6
"66";1;"2020-03-23";38;16;4;2
"66";2;"2020-03-23";45;6;2;4
"67";0;"2020-03-23";545;139;77;50
"67";1;"2020-03-23";308;104;35;29
"67";2;"2020-03-23";211;34;42;19
"68";0;"2020-03-23";634;100;233;157
"68";1;"2020-03-23";363;78;120;88
"68";2;"2020-03-23";257;20;112;68
"69";0;"2020-03-23";429;71;90;34
"69";1;"2020-03-23";171;35;24;13
"69";2;"2020-03-23";163;17;33;14
"70";0;"2020-03-23";26;6;5;0
"70";1;"2020-03-23";14;2;1;0
"70";2;"2020-03-23";12;4;4;0
"71";0;"2020-03-23";84;7;50;13
"71";1;"2020-03-23";41;5;20;7
"71";2;"2020-03-23";43;2;30;6
"72";0;"2020-03-23";20;2;6;1
"72";1;"2020-03-23";10;2;2;0
"72";2;"2020-03-23";10;0;4;1
"73";0;"2020-03-23";26;4;13;1
"73";1;"2020-03-23";14;4;5;1
"73";2;"2020-03-23";12;0;8;0
"74";0;"2020-03-23";92;20;63;12
"74";1;"2020-03-23";38;8;36;6
"74";2;"2020-03-23";25;2;22;5
"75";0;"2020-03-23";925;223;198;59
"75";1;"2020-03-23";565;158;109;42
"75";2;"2020-03-23";348;65;86;17
"76";0;"2020-03-23";81;14;8;8
"76";1;"2020-03-23";48;9;5;7
"76";2;"2020-03-23";32;5;3;1
"77";0;"2020-03-23";161;54;40;3
"77";1;"2020-03-23";111;40;20;2
"77";2;"2020-03-23";49;13;20;1
"78";0;"2020-03-23";226;49;41;17
"78";1;"2020-03-23";129;35;24;9
"78";2;"2020-03-23";94;14;17;8
"79";0;"2020-03-23";8;1;12;1
"79";1;"2020-03-23";4;1;6;0
"79";2;"2020-03-23";4;0;6;1
"80";0;"2020-03-23";137;37;22;9
"80";1;"2020-03-23";77;22;10;4
"80";2;"2020-03-23";57;15;12;5
"81";0;"2020-03-23";7;3;4;1
"81";1;"2020-03-23";1;0;3;1
"81";2;"2020-03-23";6;3;1;0
"82";0;"2020-03-23";2;1;1;1
"82";1;"2020-03-23";2;1;0;1
"82";2;"2020-03-23";0;0;1;0
"83";0;"2020-03-23";56;23;114;5
"83";1;"2020-03-23";38;18;51;2
"83";2;"2020-03-23";18;5;63;3
"84";0;"2020-03-23";25;8;16;3
"84";1;"2020-03-23";14;4;8;2
"84";2;"2020-03-23";11;4;8;1
"85";0;"2020-03-23";10;6;8;0
"85";1;"2020-03-23";6;4;3;0
"85";2;"2020-03-23";3;1;5;0
"86";0;"2020-03-23";15;1;1;3
"86";1;"2020-03-23";5;0;0;0
"86";2;"2020-03-23";10;1;1;3
"87";0;"2020-03-23";17;2;2;1
"87";1;"2020-03-23";10;1;0;0
"87";2;"2020-03-23";7;1;2;1
"88";0;"2020-03-23";65;10;24;32
"88";1;"2020-03-23";37;7;11;17
"88";2;"2020-03-23";27;2;13;14
"89";0;"2020-03-23";16;7;1;2
"89";1;"2020-03-23";9;5;1;1
"89";2;"2020-03-23";7;2;0;1
"90";0;"2020-03-23";94;20;31;24
"90";1;"2020-03-23";49;14;19;13
"90";2;"2020-03-23";45;6;12;11
"91";0;"2020-03-23";253;66;18;4
"91";1;"2020-03-23";155;46;9;3
"91";2;"2020-03-23";97;20;9;1
"92";0;"2020-03-23";496;126;112;28
"92";1;"2020-03-23";303;93;54;20
"92";2;"2020-03-23";187;33;57;8
"93";0;"2020-03-23";333;85;55;28
"93";1;"2020-03-23";194;55;31;14
"93";2;"2020-03-23";134;26;24;13
"94";0;"2020-03-23";384;103;108;24
"94";1;"2020-03-23";210;73;61;14
"94";2;"2020-03-23";169;29;47;10
"95";0;"2020-03-23";364;81;93;30
"95";1;"2020-03-23";219;65;55;20
"95";2;"2020-03-23";144;16;38;10
"971";0;"2020-03-23";6;6;0;0
"971";1;"2020-03-23";5;5;0;0
"971";2;"2020-03-23";1;1;0;0
"972";0;"2020-03-23";19;5;0;1
"972";1;"2020-03-23";10;3;0;0
"972";2;"2020-03-23";9;2;0;1
"973";0;"2020-03-23";0;0;0;0
"973";1;"2020-03-23";0;0;0;0
"973";2;"2020-03-23";0;0;0;0
"974";0;"2020-03-23";2;2;0;0
"974";1;"2020-03-23";2;2;0;0
"974";2;"2020-03-23";0;0;0;0
"976";0;"2020-03-23";0;0;0;0
"976";1;"2020-03-23";0;0;0;0
"976";2;"2020-03-23";0;0;0;0
"01";"0";"2020-03-24";22;3;11;0
"01";"1";"2020-03-24";17;3;6;0
"01";"2";"2020-03-24";5;0;5;0
"02";"0";"2020-03-24";107;27;85;33
"02";"1";"2020-03-24";57;13;33;24
"02";"2";"2020-03-24";50;14;52;9
"03";"0";"2020-03-24";9;0;16;1
"03";"1";"2020-03-24";3;0;6;0
"03";"2";"2020-03-24";6;0;10;1
"04";"0";"2020-03-24";4;1;3;0
"04";"1";"2020-03-24";3;1;1;0
"04";"2";"2020-03-24";1;0;2;0
"05";"0";"2020-03-24";19;4;16;1
"05";"1";"2020-03-24";9;1;8;0
"05";"2";"2020-03-24";10;3;8;1
"06";"0";"2020-03-24";55;12;86;8
"06";"1";"2020-03-24";35;11;34;3
"06";"2";"2020-03-24";19;0;50;5
"07";"0";"2020-03-24";37;4;1;3
"07";"1";"2020-03-24";17;2;0;3
"07";"2";"2020-03-24";13;1;0;0
"08";"0";"2020-03-24";5;3;2;0
"08";"1";"2020-03-24";2;0;2;0
"08";"2";"2020-03-24";3;3;0;0
"09";"0";"2020-03-24";3;3;3;0
"09";"1";"2020-03-24";2;2;2;0
"09";"2";"2020-03-24";1;1;1;0
"10";"0";"2020-03-24";36;4;0;2
"10";"1";"2020-03-24";25;3;0;2
"10";"2";"2020-03-24";11;1;0;0
"11";"0";"2020-03-24";33;11;13;12
"11";"1";"2020-03-24";25;10;3;9
"11";"2";"2020-03-24";8;1;10;3
"12";"0";"2020-03-24";19;3;5;1
"12";"1";"2020-03-24";9;2;2;1
"12";"2";"2020-03-24";10;1;3;0
"13";"0";"2020-03-24";369;82;197;7
"13";"1";"2020-03-24";179;57;103;4
"13";"2";"2020-03-24";161;25;92;3
"14";"0";"2020-03-24";29;10;7;1
"14";"1";"2020-03-24";18;9;4;1
"14";"2";"2020-03-24";11;1;3;0
"15";"0";"2020-03-24";7;3;0;0
"15";"1";"2020-03-24";4;1;0;0
"15";"2";"2020-03-24";3;2;0;0
"16";"0";"2020-03-24";13;4;2;2
"16";"1";"2020-03-24";7;2;1;2
"16";"2";"2020-03-24";5;1;1;0
"17";"0";"2020-03-24";26;6;6;0
"17";"1";"2020-03-24";17;6;5;0
"17";"2";"2020-03-24";9;0;1;0
"18";"0";"2020-03-24";2;2;1;0
"18";"1";"2020-03-24";0;0;1;0
"18";"2";"2020-03-24";2;2;0;0
"19";"0";"2020-03-24";12;3;0;3
"19";"1";"2020-03-24";9;2;0;3
"19";"2";"2020-03-24";3;1;0;0
"21";"0";"2020-03-24";114;34;106;22
"21";"1";"2020-03-24";62;24;37;12
"21";"2";"2020-03-24";52;10;67;10
"22";"0";"2020-03-24";11;2;3;1
"22";"1";"2020-03-24";3;0;1;1
"22";"2";"2020-03-24";7;1;2;0
"23";"0";"2020-03-24";2;0;0;0
"23";"1";"2020-03-24";2;0;0;0
"23";"2";"2020-03-24";0;0;0;0
"24";"0";"2020-03-24";24;4;15;0
"24";"1";"2020-03-24";7;4;7;0
"24";"2";"2020-03-24";17;0;8;0
"25";"0";"2020-03-24";80;26;30;11
"25";"1";"2020-03-24";48;22;14;7
"25";"2";"2020-03-24";32;4;16;4
"26";"0";"2020-03-24";67;21;10;9
"26";"1";"2020-03-24";41;16;4;3
"26";"2";"2020-03-24";26;5;6;6
"27";"0";"2020-03-24";15;4;0;0
"27";"1";"2020-03-24";8;1;0;0
"27";"2";"2020-03-24";7;3;0;0
"28";"0";"2020-03-24";41;12;3;3
"28";"1";"2020-03-24";23;6;1;2
"28";"2";"2020-03-24";16;5;2;0
"29";"0";"2020-03-24";22;1;14;5
"29";"1";"2020-03-24";11;1;5;4
"29";"2";"2020-03-24";10;0;9;1
"2A";"0";"2020-03-24";63;9;18;7
"2A";"1";"2020-03-24";29;5;10;3
"2A";"2";"2020-03-24";34;4;8;4
"2B";"0";"2020-03-24";7;0;33;0
"2B";"1";"2020-03-24";3;0;16;0
"2B";"2";"2020-03-24";4;0;17;0
"30";"0";"2020-03-24";14;8;14;4
"30";"1";"2020-03-24";11;7;8;3
"30";"2";"2020-03-24";3;1;6;1
"31";"0";"2020-03-24";89;28;38;3
"31";"1";"2020-03-24";62;21;17;2
"31";"2";"2020-03-24";27;7;21;1
"32";"0";"2020-03-24";8;3;0;0
"32";"1";"2020-03-24";7;3;0;0
"32";"2";"2020-03-24";1;0;0;0
"33";"0";"2020-03-24";99;41;27;3
"33";"1";"2020-03-24";64;28;11;1
"33";"2";"2020-03-24";35;13;16;2
"34";"0";"2020-03-24";99;34;49;10
"34";"1";"2020-03-24";51;22;24;3
"34";"2";"2020-03-24";47;12;25;7
"35";"0";"2020-03-24";33;13;26;2
"35";"1";"2020-03-24";24;11;13;2
"35";"2";"2020-03-24";9;2;13;0
"36";"0";"2020-03-24";19;7;0;2
"36";"1";"2020-03-24";8;4;0;1
"36";"2";"2020-03-24";11;3;0;1
"37";"0";"2020-03-24";22;6;4;2
"37";"1";"2020-03-24";14;5;1;2
"37";"2";"2020-03-24";8;1;3;0
"38";"0";"2020-03-24";59;7;31;3
"38";"1";"2020-03-24";33;5;16;2
"38";"2";"2020-03-24";26;2;15;1
"39";"0";"2020-03-24";24;2;4;0
"39";"1";"2020-03-24";14;1;3;0
"39";"2";"2020-03-24";10;1;1;0
"40";"0";"2020-03-24";4;0;0;0
"40";"1";"2020-03-24";2;0;0;0
"40";"2";"2020-03-24";2;0;0;0
"41";"0";"2020-03-24";10;1;6;0
"41";"1";"2020-03-24";7;1;4;0
"41";"2";"2020-03-24";3;0;2;0
"42";"0";"2020-03-24";160;29;26;13
"42";"1";"2020-03-24";113;25;13;8
"42";"2";"2020-03-24";47;4;13;5
"43";"0";"2020-03-24";8;3;8;0
"43";"1";"2020-03-24";4;3;3;0
"43";"2";"2020-03-24";4;0;5;0
"44";"0";"2020-03-24";77;17;23;6
"44";"1";"2020-03-24";45;11;14;4
"44";"2";"2020-03-24";32;6;9;2
"45";"0";"2020-03-24";43;16;10;2
"45";"1";"2020-03-24";21;13;6;1
"45";"2";"2020-03-24";22;3;4;1
"46";"0";"2020-03-24";2;0;4;0
"46";"1";"2020-03-24";2;0;2;0
"46";"2";"2020-03-24";0;0;2;0
"47";"0";"2020-03-24";16;2;2;1
"47";"1";"2020-03-24";9;1;1;1
"47";"2";"2020-03-24";7;1;1;0
"48";"0";"2020-03-24";7;2;2;0
"48";"1";"2020-03-24";6;2;1;0
"48";"2";"2020-03-24";1;0;1;0
"49";"0";"2020-03-24";58;15;48;5
"49";"1";"2020-03-24";29;8;27;4
"49";"2";"2020-03-24";29;7;21;1
"50";"0";"2020-03-24";20;6;4;2
"50";"1";"2020-03-24";11;5;2;0
"50";"2";"2020-03-24";9;1;2;2
"51";"0";"2020-03-24";145;33;52;10
"51";"1";"2020-03-24";87;26;22;8
"51";"2";"2020-03-24";58;7;30;2
"52";"0";"2020-03-24";24;6;11;5
"52";"1";"2020-03-24";12;3;3;3
"52";"2";"2020-03-24";12;3;8;2
"53";"0";"2020-03-24";14;2;3;1
"53";"1";"2020-03-24";10;2;1;1
"53";"2";"2020-03-24";4;0;2;0
"54";"0";"2020-03-24";161;79;25;24
"54";"1";"2020-03-24";90;50;10;14
"54";"2";"2020-03-24";71;29;14;10
